Recipe Urls,recipeName,ingredients
https://www.foodnetwork.com/recipes/food-network-kitchen/shrimp-and-crab-cakes-with-wasabi-mayonnaise-recipe-2084540,Shrimp and Crab Cakes with Wasabi Mayonnaise,"['1 large egg', '1 scallion, thinly sliced, white and green parts, separated', '2 teaspoons finely grated freshly peeled ginger', '1 tablespoon soy sauce', '5 tablespoons low-fat or regular mayonnaise\xa0', '1 lime\xa0', '8 ounces jumbo lump crabmeat, drained and picked over for shells', '8 ounces bay shrimp, deveined and finely chopped\xa0', '4 tablespoons panko (Japanese breadcrumbs), plus up to 2 cups for breading\xa0', 'Freshly ground pepper\xa0', '1 tablespoon wasabi powder\xa0', '1/4 cup vegetable oil\xa0', 'Sprouts for serving, optional']"
https://www.foodnetwork.com/recipes/shrimp-and-crab-enchiladas-5281732,Shrimp and Crab Enchiladas,"['4 poblano peppers', '2 tablespoons butter\xa0', '1/2 white onion, chopped\xa0', '5 to 6 cloves\xa0garlic, pressed through garlic press', 'Salt and pepper\xa0', '1 tablespoon all-purpose flour\xa0', '1 cup chicken stock\xa0', '1 to 2 cups heavy cream\xa0', '1/2 lemon\xa0', '2 tablespoons butter', 'Salt and pepper\xa0', 'Red pepper flakes\xa0', '12 jumbo shrimp\xa0', '8 ounces crab meat\xa0', '2 tablespoons lemon juice\xa0', '20 corn tortillas', 'Vegetable oil, for frying', 'Queso fresco or cojita cheese, for topping', 'Pickled Red Onions, recipe follows, for topping', 'Crema, for drizzling\xa0', 'Fresh cilantro leaves, for garnish', '1 red onion, sliced', '1 cup red wine vinegar\xa0', '1/2 cup sugar\xa0', '2 tablespoons salt\xa0']"
https://www.foodnetwork.com/recipes/shrimp-and-crab-salad-recipe-1939783,Shrimp and Crab Salad,"['2 cups shredded crab meat', '1/2 cup bay shrimp', '4 hard boiled eggs, chopped', '1 cup fresh corn kernels', '1/2 cup pitted medium black olives', '1/4 cup sliced water chestnuts', '1 1/2 cups chopped fresh spinach', '1/2 cup minced Maui onion (sweet onion)', '1/2 cup minced celery', '1/2 cup grated carrots', '2 1/2 cups mayonnaise', 'Salt and pepper']"
https://www.foodnetwork.com/recipes/shrimp-and-crawfish-etoufee-2328933,Shrimp and Crawfish Etoufee,"['1 tablespoon butter', '1/4 cup diced bell pepper\xa0', '2 tablespoons diced yellow onion\xa0', '1 celery stalk, diced\xa0', '1 tablespoon minced garlic\xa0', '1 tablespoon Roux, recipe follows', 'Rum', '6 shrimp\xa0', '8 ounces crawfish tail meat\xa0', ""1 ounce Mama's Green Creole Sauce, recipe follows"", 'Pinch pepper\xa0', 'Pinch kosher salt\xa0', 'Pinch ground thyme', '1/2 cup brown rice', '1 cup long grain white rice\xa0', '1/4 cup canola or vegetable oil', '1 tablespoon fresh thyme leaves\xa0', 'Salt', '1/4 cup lemon juice', '2 tablespoons canola oil\xa0', '1/4 teaspoon salt\xa0', '10 cloves garlic\xa0', '4 jalapeno peppers\xa0', '2 green onions, cut in half\xa0', '1 small yellow onion, cut into wedges\xa0', '1 bell pepper, cut into wedges\xa0', '1/2 bunch parsley, rinsed\xa0', '1/4 cup oil', '1/4 cup flour\xa0']"
https://www.foodnetwork.com/recipes/shrimp-and-deviled-egg-salad-rolls-recipe-1972666,Shrimp and Deviled-Egg Salad Rolls,"['Kosher salt', '1 pound large shell-on shrimp, deveined', '6 large eggs', '2 ounces slab bacon or 2 strips thick-cut bacon, finely diced', '1/4 cup plus 2 tablespoons mayonnaise', '1 tablespoon hot sauce', '2 teaspoons dijon mustard', 'Freshly ground pepper', '4 butter lettuce leaves, halved', '2 vine-ripened tomatoes, cut into 8 slices', '4 top-loading hot-dog buns, halved crosswise', '2 scallions, finely sliced']"
https://www.foodnetwork.com/recipes/food-network-kitchen/shrimp-and-dumpling-stir-fry-3364827,Shrimp and Dumpling Stir-Fry,"['3 tablespoons vegetable oil', '1 13-ounce package frozen vegetable dumplings', '1 18-ounce bag mixed fresh stir-fry vegetables, large pieces halved (about 6 cups)', '1 pound medium shrimp, peeled and deveined', '1 tablespoon finely chopped peeled ginger', '2 cloves garlic, thinly sliced', '1/3 cup sweet Thai chili sauce', '2 tablespoons low-sodium soy sauce', '1 tablespoon rice vinegar', '2 scallions, sliced']"
https://www.foodnetwork.com/recipes/tyler-florence/shrimp-and-egg-fried-rice-with-napa-cabbage-recipe-1943707,Shrimp and Egg Fried Rice with Napa Cabbage,"['6 tablespoons peanut oil', '2 shallots, thinly sliced', '1 (2-inch) piece ginger, peeled and grated', '1/2 small head napa cabbage, core removed and finely sliced', 'Salt', '2 cloves garlic, minced', '1/2 pound medium shrimp, peeled and deveined', '3 large eggs, lightly beaten', '4 cups cooked long-grain white rice', '1/2 cup frozen peas, thawed in warm water', '3 tablespoons soy sauce', '1/4 bunch scallions, sliced, for garnish', '1/2 cup chopped peanuts, for garnish']"
https://www.foodnetwork.com/recipes/shrimp-and-fennel-crostini-recipe-1956244,Shrimp and Fennel Crostini,"['Extra-virgin olive oil', '4 cloves garlic, 3 smashed and 1 whole', 'Pinch crushed red pepper', '1 bulb fennel, shaved thin on a Japanese mandolin and tossed with the juice of 1/2 a lemon, 1/4 cup fennel fronds, reserved', 'Kosher salt', '1/2 pound (21 to 25) shrimp, peeled, deveined and cut in 1/2 lengthwise', '1/2 cup dry white wine', '1 baguette, cut into 1/2 inch slices on the bias']"
https://www.foodnetwork.com/recipes/melissa-darabian/shrimp-and-fish-po-boys-recipe-2043279,Shrimp and Fish Po' Boys,"['3 cups vegetable oil, adjusted as needed', '1 teaspoon garlic powder', '1/2 teaspoon cayenne pepper', '1/2 teaspoon dried thyme', '1 teaspoon salt, plus more for sprinkling', '1/2 teaspoon freshly ground black pepper', '8 ounces medium shrimp, deveined, peeled', 'Two 5-ounce tilapia fillets, cut lengthwise then crosswise into 2-inch pieces', '1/4 cup whole milk', '3/4 cup all-purpose flour', '1/2 cup cornmeal', '1/3 cup mayo', '1 clove garlic, pressed', 'Zest and juice of 1/2 lemon', '1 baguette, cut into quarters', 'Shredded iceberg lettuce, for serving', 'Sliced tomatoes, for serving', 'Hot sauce, optional, for serving']"
https://www.foodnetwork.com/recipes/tyler-florence/shrimp-and-ginger-siu-mai-dumplings-recipe-1943878,Shrimp and Ginger Siu Mai Dumplings,"['1 pound shrimp, shelled and deveined', '1/2 pound ground pork', '1 green onion, finely chopped', '3 garlic cloves, minced', '1 (2-inch) piece fresh ginger, grated', '2 egg whites', '2 teaspoons cornstarch', '1/2 lemon, juiced', '1 tablespoon low-sodium soy sauce, plus some for dipping', '1 tablespoon sesame oil', '1/4 teaspoon salt', '1/4 teaspoon ground black pepper', '1 (10-ounce) package round wonton wrappers', 'Canola oil, for brushing the steamer', 'Savoy cabbage, for lining the steamer, optional', 'Micro Arugula, for garnish']"
https://www.foodnetwork.com/recipes/shrimp-and-goat-cheese-pizza-recipe2-2042018,Shrimp and Goat Cheese Pizza,"['16 large shrimp, peeled, cleaned, and cut in half lengthwise', '1 cup extra-virgin olive oil', '1 tablespoon chopped oregano', '1 tablespoon chopped thyme', '1 tablespoon chiffonade basil', 'Kosher salt', 'Pizza Dough, recipe follows', '2 tablespoons chili oil', '2 cups (8-ounces) grated mozzarella cheese', '2 cups (8-ounces) grated Fontina cheese', '4 Roma tomatoes (about 1-pound), ends trimmed, cut into thin slices', '1 large red onion, peeled, trimmed, and cut into thin slices', '4 ounces goat cheese, cut into small pieces', '1/4 cup red bell peppers, julienned and Sauteed', '1/4 cup yellow bell peppers, julienned and sauteed']"
https://www.foodnetwork.com/recipes/shrimp-and-goat-cheese-pizza-recipe-2013533,Shrimp and Goat Cheese Pizza,"['16 large shrimp, peeled, cleaned, and cut in half lengthwise', '1 cup extra-virgin olive oil', '1 tablespoon chopped oregano', '1 tablespoon chopped thyme', '1 tablespoon chiffonade basil', 'Kosher salt', 'Pizza Dough, recipe follows', '2 tablespoons chili oil', '2 cups (8-ounces) grated mozzarella cheese', '2 cups (8-ounces) grated Fontina cheese', '4 Roma tomatoes (about 1-pound), ends trimmed, cut into thin slices', '1 large red onion, peeled, trimmed, and cut into thin slices', '4 ounces goat cheese, cut into small pieces', '1/4 cup red bell peppers, julienned and Sauteed', '1/4 cup yellow bell peppers, julienned and sauteed', '1 package active dry or fresh yeast', '1 teaspoon honey', '1 cup warm water, 105 to 115 degrees', '3 cups all-purpose flour', '1 teaspoon kosher salt', '1 tablespoons extra-virgin olive oil, plus additional for brushing']"
https://www.foodnetwork.com/recipes/giada-de-laurentiis/shrimp-and-grapefruit-skewers-3076485,Shrimp and Grapefruit Skewers,"['2 tablespoons fresh grapefruit juice', '2 tablespoons extra-virgin olive oil\xa0', '1 tablespoon chopped fresh mint\xa0', '1 teaspoon grapefruit zest (1/2 grapefruit)', '1/2 teaspoon Calabrian chile paste\xa0', '1/8 teaspoon kosher salt\xa0', '1 pound large (size 16-20) shrimp, peeled and deveined', '1 grapefruit, peeled and segmented', '1/2 teaspoon kosher salt\xa0', '2 tablespoons extra-virgin olive oil\xa0']"
https://www.foodnetwork.com/recipes/shrimp-and-grits-recipe-1937554,Shrimp and Grits,"['4 cups water', 'Salt and pepper, to taste', '1 cup stone-ground grits', '3 tablespoons butter', '2 cups shredded sharp cheddar cheese', '1 pound shrimp, peeled and deveined', '6 slices bacon, chopped', '4 teaspoons lemon juice', '2 tablespoons chopped parsley', '1 cup thinly sliced scallions', '1 large clove garlic, minced']"
https://www.foodnetwork.com/recipes/shrimp-and-grits-9624547,Shrimp and Grits,"['6 ears corn, grated on a box grater', '2 tablespoons unsalted butter\xa0', '1/4 cup sliced scallions\xa0', '2 tablespoons chopped fresh cilantro', '1/2 cup Cotija, plus more for garnish\xa0', 'Kosher salt\xa0', '1/4 cup extra-virgin olive oil\xa0', '1 head garlic, sliced in half horizontally\xa0', '1 pound 21-25 count shrimp, peeled and deveined, tails intact\xa0', '2 tablespoons seafood seasoning, such as Old Bay\xa0', '1/4 cup beer or malt liquor\xa0']"
https://www.foodnetwork.com/recipes/marc-murphy/shrimp-and-grits-5518469,Shrimp and Grits,"['12 ounces stone-ground grits', '2 quarts shrimp stock\xa0', '2 tablespoons canola oil\xa0', '5 shallots, finely diced\xa0', '1 tablespoon chili powder\xa0', '1 tablespoon paprika\xa0', '1 tablespoon Cajun seasoning\xa0', '1 clove garlic, minced\xa0', 'Salt', '2 tablespoons tomato paste\xa0', '1/4 cup cognac\xa0', '2 tomatoes, quartered\xa0', '1 andouille sausage, sliced\xa0', '1 pound medium shrimp, peeled, deveined and tails removed']"
https://www.foodnetwork.com/recipes/sandra-lee/shrimp-and-grits-recipe-1926084,Shrimp and Grits,"['Salt', '1 cup quick cook grits', '1/4 cup mayonnaise', '3 strips bacon, coarsely chopped', '1/2 red onion, diced', '1 pound medium shrimp, shelled and de-veined', '1 tablespoon butter', '1 tablespoon lemon juice', '2 teaspoons hot sauce', '1/4 cup chopped fresh parsley', 'Freshly ground black pepper']"
https://www.foodnetwork.com/recipes/shrimp-and-grits-recipe0-1946572,Shrimp and Grits,"['1 1/2 pounds (26-30 count) Wild Georgia Shrimp', ""2 tablespoons Cajun seasoning (recommended: Tone's Louisiana Cajun seasoning)"", '1 tablespoon paprika', '1 tablespoon dried Italian seasoning', 'Freshly ground black pepper', '2 cups water', '2 chicken bouillon cubes (recommended: Knorr)', '2 tablespoons butter or margarine', '1 cup quick grits (recommended: Quaker)', '1 tablespoon tomato paste', '3/4 cup heavy whipping cream', '3 1/2 ounces extra-sharp Cheddar', '2 tablespoons butter or margarine', '1 tablespoon minced garlic', '3 tablespoons all-purpose flour', '1 cup chicken stock', '1/2 cup heavy whipping cream', '1 teaspoon Worcestershire sauce', '1/2 teaspoon hot sauce (recommended: Texas Pete)', '1 slice sugar-cured country ham']"
https://www.foodnetwork.com/recipes/shrimp-and-grits-3644303,Shrimp and Grits,"['4 cups milk', '2 tablespoons butter', 'Salt', 'Freshly ground white pepper', '1/2 cup stone whole grain grits', '2 ounces grated white Cheddar cheese', '1 tablespoon olive oil', '1/2 pound link smoked sausage, cut in half and sliced 1/2-inch thick', '2 teaspoons chopped garlic', '1 pound medium shrimp, peeled and deveined', 'Freshly ground black pepper', '1/4 cup dry sherry', '2 cups Shrimp Stock, recipe follows\xa0', 'sticks of cold butter, cubed', '1 tablespoon plus 2 teaspoons finely chopped fresh parsley leaves', '1 cup of the Sweet Corn Relish, recipe follows', '8 cups uncooked shrimp heads and shells (from about 1 pound large shrimp)', '2 onions, peeled, halved and sliced\xa0', '2 stalks celery, chopped', '2 lemons, halved', '8 bay leaves', '1/2 cup chopped fresh parsley', '1 teaspoon dried leaf basil', '1 teaspoon dried leaf thyme', '1 teaspoon dried leaf tarragon', '1 teaspoon dried leaf oregano', '3/4 teaspoon whole black peppercorns', '2 teaspoons salt', '4 quarts water, cold or at room temperature', '1 red bell pepper seeded and chopped (about 1 1/2 cups)', '1 green bell pepper, seeded and chopped (about 1 1/2 cups)', '1 very large sweet onion, such as a Wadmalaw or Vidalia, chopped (about 2 cups)', '2 cups chopped celery', '1/2 cup chopped fresh chili peppers, such as jalapeno', '3 cups white vinegar', '1/2 cup fresh lemon juice', '1 teaspoon celery seeds', '1 teaspoon dry mustard', '1/2 teaspoon ground turmeric', '6 cups sweet corn kernels (from about 12 ears)']"
https://www.foodnetwork.com/recipes/patrick-and-gina-neely/shrimp-and-grits-recipe-1916512,Shrimp and Grits,"['4 cups chicken broth', '1/2 cup whipping cream', '1 cup quick cooking grits', 'Salt and freshly ground black pepper', '1 tablespoon butter', '1/4 cup Parmesan', '2 tablespoons butter', '1/2 medium onion, chopped', '2 cloves garlic, minced', '1 green bell pepper, chopped', '1/2 pound smoked kielbasa sausage, sliced', '2 pounds uncooked large shrimp, peeled and deveined', '1/4 cup dry white wine', '1 (14.5-ounce) can diced tomatoes', 'Chopped chives, for garnish']"
https://www.foodnetwork.com/recipes/robert-irvine/shrimp-and-grits-recipe-1923776,Shrimp and Grits,"['3 cups chicken stock', '2 cups heavy cream', '2 1/2 cups raw yellow grits, not instant', '1 teaspoon seafood seasoning (recommended: Old Bay)', '2 cups shredded Havarti cheese', '2 tablespoons grapeseed oil', '1 pound peeled and deveined bay shrimp, 30/40 count', '1 cup diced tomatoes', '1 teaspoon salt', '1 teaspoon white pepper', '1/4 cup green onions, thinly chopped on the bias', '1/4 pound butter, whipped with 1 tablespoon hot sauce']"
https://www.foodnetwork.com/recipes/tyler-florence/shrimp-and-grits-recipe-1914301,Shrimp and Grits,"['2 cups chicken stock', '1 cup stone-ground white cornmeal', '1 cup heavy cream', '1 tablespoon unsalted butter', 'Kosher salt and freshly ground black pepper', '2 tablespoons extra-virgin olive oil', '1 medium white onion, minced', '1 garlic clove, minced', '1 pound spicy sausage, cut in chunks', '2 tablespoons all-purpose flour', '2 cups chicken stock', '1 bay leaf', '2 pounds large shrimp, peeled and deveined, tails on', 'Kosher salt and freshly ground black pepper', '2 tablespoons finely chopped fresh flat-leaf parsley', '1 green onion, white and green part, chopped']"
https://www.foodnetwork.com/recipes/shrimp-and-grits-2107394,Shrimp and Grits,"['3 slices bacon, chopped', 'Peanut oil', '1 pound medium shrimp, peeled and deveined', '2 tablespoons all-purpose flour', '1 1/4 cup mushrooms, trimmed and sliced', '1 large clove garlic, pressed', '1/4 cup thinly sliced scallions', '2 teaspoons lemon juice', '1/2 teaspoon hot sauce, such as Tabasco', 'Cooked grits, for serving']"
https://www.foodnetwork.com/recipes/bobby-flay/shrimp-and-grits-recipe-1911862,Shrimp and Grits,"['4 cups water', 'Salt and pepper', '1 cup stone-ground grits', '3 tablespoons butter', '2 cups shredded sharp cheddar cheese', '1 pound shrimp, peeled and deveined', '6 slices bacon, chopped', '4 teaspoons lemon juice', '2 tablespoons chopped parsley', '1 cup thinly sliced scallions', '1 large clove garlic, minced']"
https://www.foodnetwork.com/recipes/amanda-freitag/shrimp-and-grits-3213182,Shrimp and Grits,"['Kosher salt', '1 cup white or yellow stone-ground grits\xa0', '3/4 cup grated sharp Cheddar\xa0', '7 tablespoons unsalted butter\xa0', '1/3 cup heavy cream\xa0', '2 tablespoons canola oil\xa0', '8 ounces tasso ham, chopped\xa0', '1/8 teaspoon freshly cracked black pepper\xa0', '1 pound medium shrimp, peeled\xa0', '1/2 cup medium diced red bell pepper', '3 cloves garlic, thinly sliced\xa0', '1 jalapeno, seeded and finely chopped\xa0', '1 small Spanish onion, finely chopped\xa0', '3 Roma tomatoes, chopped\xa0', '1 cup chicken stock\xa0', '2 teaspoons Creole seasoning', '1 tablespoon fresh lemon juice\xa0', '4 scallions, thinly sliced\xa0']"
https://www.foodnetwork.com/recipes/shrimp-and-grits-sweep-2323182,Shrimp and Grits Sweep,"['4 cups low-sodium chicken broth', '1 clove garlic, minced', '1 cup quick-cooking grits (not instant)', '1 1/2 cups grated Cheddar', '4 tablespoons unsalted butter, cut into pieces', '2 tablespoons heavy cream', 'Salt and freshly ground black pepper', '1 tablespoon unsalted butter', '1 onion, minced', '1 clove garlic, minced', '1/2 cup white wine', '9 large shrimp, peeled and deveined, tails on', '2 vine-ripe tomatoes, finely chopped', '1 teaspoon hot sauce']"
